"[17409B301A03000E00030274356A75DA]::7EFFEBC7493E4ABD921BAAA773079F4A","Your control over your target's blood is strengthened, and the time you control it is increased.","Ваша влада над кров'ю цілі посилена, а час дії цієї влади збільшився.","","","","","","","","",""
"[17409B301A03000E00030274356A75DA]::7FC02B754E73372668AEEBA36422767A","Your control over your target's blood is strengthened, and the time you control it is increased.","Ваша влада над кров'ю цілі посилилася, а час дії цієї влади збільшився.","","","","","","","","",""
"[17409B301A03000E00030274356A75DA]::F47312AD454058F0C1C8BFB91DF11E21","Your control over your target's blood is strengthened, and the time you control it is increased.","Ваша влада над кров'ю цілі посилилася, а час дії цієї влади збільшився.","","","","","","","","",""
"[1788BCB8410725F841910E8F4981A879]::F8A57E6F49483C9D118F7C97CDC73595","Machete lvl 3","Мачете 3-го рівня","","","","","","","","",""
"[18A2F0B84D91573FF70DC8AAE822305E]::12B779874C535DD1D3810DBB3689460F","A relatively small camera, probably used by Charles Albright to take pictures of crime scenes.<lf>This item can be recycled into components.","A relatively small camera, probably used by Charles Albright to take pictures of crime scenes.<lf>This item can be recycled into components.","","","","","","","","",""
"[18A2F0B84D91573FF70DC8AAE822305E]::E868239145D58E8A950F7690FF654F33","Charles' camera","Камера Чарльза","","","","","","","","",""
"[18C09A01489AF3F3CFA714B17D8C4675]::C485743F43AFBE06E68A6ABC3C4A4EC4","A small key that belonged to Usher Talltree. Probably used to lock a box or small chest.","A small key that belonged to Usher Talltree. Probably used to lock a box or small chest.","","","","","","","","",""
"[18C09A01489AF3F3CFA714B17D8C4675]::A7B7FF224DEF7250D4387CB2B51DE20F","Small key","Малий ключ","","","","","","","","",""
"[1A2F04774049968F957A1B85D181CCB5]::DEC2FA554A912878F7E17D95CF099778","A small key that belonged to Joe Peterson. Probably used to open a small chest or trunk.","Малий ключ, який належав Джо Пітерсону. Ймовірно, ним відмикали малу скриню або рундук.","","","","","","","","",""
"[1A2F04774049968F957A1B85D181CCB5]::CCC92A864882979CD8A164945D4391E8","Small key","Малий ключ","","","","","","","","",""
"[1B2A510948133CB3BF6860A7CAF6BB03]::2BE6FF18499A743AC1BA89AAB77B177A","Rogue Vulkod","Rogue Vulkod","","","","","","","","",""
"[1B2A510948133CB3BF6860A7CAF6BB03]::FF718C1F457E7BD3A372449700B6B243","Rogue Vulkod","Rogue Vulkod","","","","","","","","",""
"[1B39B5EA41687671793BDF975812E825]::C7F65C694E362C3586BC18B77F90AF8D","A finely crafted engagement ring, probably given to Louise Teasdale by her vampire abductor. The words To Louise","A finely crafted engagement ring, probably given to Louise Teasdale by her vampire abductor. The words To Louise","","","","","","","","",""
"[1B39B5EA41687671793BDF975812E825]::C3BE2D1649BD9BF77A0B06AAAE35FC5C","Louise's engagement ring","Обручка Луїзи","","","","","","","","",""
"[1B90870F40B029BE51404EA322AFAA9A]::0C6EE62645CABD0E79F3128CC6B161CE","Mary","Мері","","","","","","","","",""
"[1B90BDE8481090CD5C47FB803033B073]::16FAFA4440F0D6575DB625BCA212A430","Emelyne Reid","Емелін Рід","","","","","","","","",""
"[1B90BDE8481090CD5C47FB803033B073]::61E10D6943CF3F01C96DF4B6294546D1","Emelyne Reid","Емелін Рід","","","","","","","","",""
"[1C6CFA5A44BF7380A984308CAB6A064A]::22E7CC054DC069B7B96851B2387E5F14","Barker lvl 4","Баркер 4-го рівня","","","","","","","","",""
"[1C77C79C4F6795A21476C8A6EC84CA7C]::E6B6FFE94FF09680F45CFB897A60956C","A small key that belonged to Thelma Howcroft. Probably used to open a box or a small chest. The scent of dirt and decaying flesh faintly clings to it.","A small key that belonged to Thelma Howcroft. Probably used to open a box or a small chest. The scent of dirt and decaying flesh faintly clings to it.","","","","","","","","",""
"[1C77C79C4F6795A21476C8A6EC84CA7C]::B64830814186F79BE8AEE4A7851212AA","Small key","Малий ключ","","","","","","","","",""
"[1CBEC7E7434CD910D80AA2ABC6DADD4C]::26E0FE394307BAEFAF05378F9B7B4429","A small key that belonged to Cocoran Tippets. Probably used to open a desk drawer.","A small key that belonged to Cocoran Tippets. Probably used to open a desk drawer.","","","","","","","","",""
"[1CBEC7E7434CD910D80AA2ABC6DADD4C]::2D015C1447E84632659B388D60F9410B","Small key","Малий ключ","","","","","","","","",""
"[1D5A63AC4A672F32202AE4B31119A42F]::5E46ED7A4950F7ADC2B34CA8BF762F6B","Hunter","Мисливець","","","","","","","","",""
"[1D5A63AC4A672F32202AE4B31119A42F]::6673055E425352E8F4ED8EADFFC5847B","Hunter","Мисливець","","","","","","","","",""
"[1D6276B80D03010E00320331B3506544]::194AEE1042732A9A5D1E77866100B423","Priwen Gunner","Прівенський стрілець","","","","","","","","",""
"[1D6276B80D03010E00320331B3506544]::DC00385044143AE395A0D8BD21155DA0","Priwen Gunner","Прівенський стрілець","","","","","","","","",""
"[1E384287400E23CA216958BB1E5BAAC6]::AF3813964EE3CD83C248F8B210590223","Add 5 stun points when projectiles reach their target","Додає 5 одиниць приглушення, коли снаряди досягають цілі","","","","","","","","",""
"[1E384287400E23CA216958BB1E5BAAC6]::E929D1FC42B6A713B07DC5A80057429F","Increased shock","Increased shock","","","","","","","","",""
"[1ED1B56D407B984CD064C69FBD236757]::96861BBF43A1819C87B9F6934A01FFD6","Hunter","Мисливець","","","","","","","","",""
"[1FD71EC742CF28EEEE6D8497150638B7]::F4E4663B4B91BFE32A4A58801B3CA0DC","Dismantle","Dismantle","","","","","","","","",""
"[1FF5C77E41D8C602A53CDBB79AC716AF]::06CEE5EA472DE0A0B5422197277E3543","A small key that belonged to Emelyne Reid. Most likely used to open a safe.","Малий ключ, який належав Емелін Рід. Ймовірно, ним відмикали сейф.","","","","","","","","",""
"[1FF5C77E41D8C602A53CDBB79AC716AF]::D127F8F34E6E5D5489264984E99732F0","Small key","Малий ключ","","","","","","","","",""
"[200E64AD4C9B7AC730A65B85B8139AB9]::5FEA7529494D0F2795418AB9E2FA783C","A valuable small Christian cross","Цінний малий християнський хрест","","","","","","","","",""
"[200E64AD4C9B7AC730A65B85B8139AB9]::A7363E1848B1161EDF6CC1AD694953FD","Charlotte's cross","Хрест Шарлотти","","","","","","","","",""
